__Title__,__URL__,Image Subject,Penn Archival Type,Penn Archival Folder Number,Penn Archival Image Number,Penn Archival Box Number,Penn Archival Image Label,Transcription,Field Number,Transcribed Context,Transcribed Measurements,Transcribed Legrain Category,Legrain Card Includes Photo,Legrain Card Includes Drawing,Penn Archival Card Number,Transcribed Museum Number,Field Photo Number,Transcribed Catalogue Number,Title,Description (Media Properties),Date,Author,Publisher,Publication place,Volume,Journal,Editors,Title of Article,Issue,Citation,Pages
8732,http://www.ur-online.org/media_item/181760/
PH,http://www.ur-online.org/media_item/189440/,Travel; People; Female; Male; Western Visitors; Children,PH,F02,005a,B17,LP107
F46,http://www.ur-online.org/media_item/189952/,,,F46,,B08,,Fr_t-Fem. waist up w. Drab,1136,Dq.,39 mm,Nude Fem-H_d-raised,No,Yes,C027
F00A,http://www.ur-online.org/media_item/191232/,,,F00A,,B08,,Fr_t Fem. Fig. clasp_d,U. 100,TTA,,Nude Clasp_d,No,Yes,C008
F05,http://www.ur-online.org/media_item/191488/,,,F05,,B08,,Spouted clay vase. Incised (=Granny),10183,PG. 778,"h. 360mm
Rim 90
Base 70",Spout_d Vase - Granny,No,No,C011,17249,of Enlarg_t
F13,http://www.ur-online.org/media_item/192768/,,,F13,,B08,,"Buff clay. Beard_d man- Brok at knees
Nude- Bell. Ityphallic- Holds 2 palms? 
Like armed god- but no horned milk.",1782,Dq.,84x29mm,"Nude, worshiper carrying palms (? handles with markings?) - Double rope belt",No,No,C004,15630,(174)=190,107
F20,http://www.ur-online.org/media_item/193024/,,,F20,,B08,,"Drab
Head only-mitre & beard.",3063,Dq.,,Armed god-Bull's ears,No,Yes,C045,,,
F29,http://www.ur-online.org/media_item/193280/,,,F29,,B08,,"Stool model
Sq. seat w cane centre.
2 legs broken",18263,Dq.,20x40,Stool,No,No,C024,,,
F39,http://www.ur-online.org/media_item/193536/,,,F39,,B08,,"Shoulders- 
Necklace-
Kaunakes robe with sleeves covering arms.",,,,,No,No,C007,,,
Ur Excavation Volumes Provisional,http://www.ur-online.org/media_item/1/,,,,,,,,,,,,,,,,,,Ur Excavation Volumes Provisional
8477,http://www.ur-online.org/media_item/181505/,,,,,,,,,,,,,,,,,,
8733,http://www.ur-online.org/media_item/181761/,,,,,,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189441/,Travel; Landscape; Sheep or Goat/s; Arabs; Car; Mountain; Tree,PH,F02,005b,B17,LP108,,,,,,,,,,,,
F46,http://www.ur-online.org/media_item/189953/,,,F46,,B08,,Nude Fem. clasp_d Head & Feet miss_g. Neckl. waist bangles. Between breasts a rosette on either side a vertical post(?) decorated at intervals w. a rosette.,7670,Dq.,w. 32.,Nude clasp_d-Rosettes,No,Yes,C028,,,,
F00A,http://www.ur-online.org/media_item/191233/,,,F00A,,B08,,Nude Fem. clasp_d over breast (prayer?) Head & feet miss_g,6948,KP.S,W. 50,Nude clasp_d,No,Yes,C009,,,,
F05,http://www.ur-online.org/media_item/191489/,,,F05,,B08,,"CF. Englarg_d 
Clay offe_g table",8245,"TTE 
PG.","d. 310 mm
h. 350
d. foot 290",Offer table,No,No,C012,17310,843,,
F13,http://www.ur-online.org/media_item/192769/,,,F13,,B08,,"about Loins - supporting a sheath on front-Long beard-braided-Turban or hairband. Feet broken off.
Moulded.",,,,,No,No,C004A,,,,
F20,http://www.ur-online.org/media_item/193025/,,,F20,,B08,,"Beard_d man, horn_d cap, hold_g
2 objects against sh. (Cairid fashion)
Flounc_d skirt. Mended-Whitish",1007.,Dq.,140mm,Armed-god,No,No,C046,,,,
F29,http://www.ur-online.org/media_item/193281/,,,F29,,B08,,Stool w. wicker work seat.,18707,Dq.,"Circ. 35
h. 25",Stool,No,No,C025,,,,
F39,http://www.ur-online.org/media_item/193537/,,,F39,,B08,,TC. relief Fr_t below waist. seated godess,1113,Railway Site,55mm,seat_d-Kaunakes,No,No,C008,31-16-910,,,
8734,http://www.ur-online.org/media_item/181762/,,,,,,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189442/,Travel; Landscape; Sheep or Goat/s; Arabs; Tree; Village,PH,F02,005c,B17,LP109,,,,,,,,,,,,
F46,http://www.ur-online.org/media_item/189954/,,,F46,,B08,,TC. relief. Nude fem. w. snood % neckl. H. clasp_d on breast Bold model_g Broken off at waist,16485,Dq.,h. 52mm,Nude clasp_d,Yes,No,C029,,1861,,
F00A,http://www.ur-online.org/media_item/191234/,,,F00A,,B08,,Mould_d Fr_t waist down. Fem.-Lower end turn_d up. creamy,1148,Dq.,l. 57,Nude Fem.,No,Yes,C010,,,,
F05,http://www.ur-online.org/media_item/191490/,,,F05,,B08,,cf Enlarg_d clay offer_g table,10748,PG. 895,,offer table,No,No,C013,B17245,,252,
F13,http://www.ur-online.org/media_item/192770/,,,F13,,B08,,"Mould_d broken below knees.
Beard_d fig. w. plait_d locks.
hold_g emblem in each. hand.",1329,Dq.,h.85,,Yes,No,C005,15630,(174=) 190,,
F20,http://www.ur-online.org/media_item/193026/,,,F20,,B08,,"Stand_g god, beard_d, horn_d cap
hold_g weapons.",18967,Brought in,h.70.,Armed god,No,No,C047,,,,
F29,http://www.ur-online.org/media_item/193282/,,,F29,,B08,,Stool w. wicker- work seat.,18708,Dq.,30x95 Circ.,Stool,No,No,C026,,,,
F39,http://www.ur-online.org/media_item/193538/,,,F39,,B08,,TC. Fig Pinkish ware. Fem. in flounc_d dress w. hands clasped-stal encrusted,3040,Dq.,,Dress_d-clasp_d- no emblem,Yes,No,C009,,421,,
Ur Albums Photo Provisional,http://www.ur-online.org/media_item/3/,,,,,,,,,,,,,,,,,,,Ur Albums Photo Provisional
8479,http://www.ur-online.org/media_item/181507/,,,,,,,,,,,,,,,,,,,
8735,http://www.ur-online.org/media_item/181763/,,,,,,,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189443/,Travel; People; Female; Male; Western Visitors; Modern; Tree,PH,F02,005d,B17,LP,,,,,,,,,,,,,
F00A,http://www.ur-online.org/media_item/191235/,,,F00A,,B08,,"Fem, Lower part trunk & legs only
Fine mould.",2719,,,Nude - clasp_d,No,Yes,C011,,,,,
F05,http://www.ur-online.org/media_item/191491/,,,F05,,B08,,"CF. Enlarg_d

Clay offering table",9237,PG 362,"h. 290
rim 340
base 240",offer table,No,No,C014,17311,,253,,
F13,http://www.ur-online.org/media_item/192771/,,,F13,,B08,,"Fr_t red. mould_d
Head & body. Beard_d man. hold_g whip (?) in rt. h.",1328,Dq,h.47.,"Nude man, holding 
[drawn symbol/also something crossed out]",No,No,C006,,,,,
F28,http://www.ur-online.org/media_item/193250/,,,F28,,B08,,"Fr_t Bedstead.-Red drab-mould_d
2 birds facing e.o. Styliz_d fish (?)
between.",1554,Dq.,"h.35
w.68",Chair=2 birds. fishes,No,No,C036,,,,,,,,,,,,,,,,
F37,http://www.ur-online.org/media_item/193506/,,,F37,,B08,,Beardless male(?) w. flounc_d dress (or neckl.),3284,Dq.,,Beardless man,No,Yes,C018,,,,,,,,,,,,,,,,
Field Notes,http://www.ur-online.org/media_item/194530/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F50,http://www.ur-online.org/media_item/189411/,,,F50,,B08,,"Ur PAT 
depth. 2/2,""50 
Drab. 
Nude fem. suckling child. 
H.d legs miss_g",2571,,,Nude Nurse,No,Yes,C019,B. 15748,,,,,,,,,,,,,,,
F57A,http://www.ur-online.org/media_item/189923/,,,F57A,,B08,,TC. hen. Head miss_g,2916,Dq.,,Bird,No,Yes,C039,,,,,,,,,,,,,,,,
F44,http://www.ur-online.org/media_item/190179/,,,F44,,B08,,"[60 circled]
Moulded plaque - lower part - Broken. Seated goddess -
7 tiers kaunakes robe. - Front decorated with 5 rosette. flowers round a tripod offering table: showbread. 2 piles 4 p. each
2 feet support at back.",1023,Dq.,71x50mm,,No,No,C018,15190,,,,,,,,,,,,,,,
F00,http://www.ur-online.org/media_item/191203/,,,F00,,B08,,,,,,,No,No,C049A,,,,,,,,,,,,,,,,
F04,http://www.ur-online.org/media_item/191459/,,,F04,,B08,,"[8.Ur...] in upper left corner]
[0 circled and 179 crossed out]
Hand modell_d archaic. woman.fig.
Nude. archaic flat oblong type - wing like projections for arms & shoulders (=Ni.cat.32)
Breasts pellets attach_d high -
Pellet eyes missing. Nose pinched out of clay - No traces of mouth
Necklace added clay band -",,,55x41mm,,No,No,C009,17235,,,,,,,,,,,,,,,
F12,http://www.ur-online.org/media_item/192739/,,,F12,,B08,,"Nude fem. fig - Head broken. 
[restored] 
Idem
16439: 31-43-376
           :31-16-785
           :31-16-796
1352: 31-16-852
         :14998",7555,Dq ?,"h. 135mm
w. elbow. 40mm",Nude- clasp_d,Yes,No,C006,,813,,,,,,,,,,,,,,
F20,http://www.ur-online.org/media_item/192995/,,,F20,,B08,,[98 circled top of note],1762,Dq.,100x58mm,,No,No,C020,15650,,,,,,,,,,,,,,,
F28,http://www.ur-online.org/media_item/193251/,,,F28,,B08,,"Chair?
Relief: dogs & cresc. moons",6869,Dq.,w.55,Chair-Dogs & [drawing],No,Yes,C037,,,,,,,,,,,,,,,,
F37,http://www.ur-online.org/media_item/193507/,,,F37,,B08,,Lower part of day relief-Man wearing. Fring_d dress of Gudea stye.,1314,Dq.,40x38mm,Man-Fring_d-,Yes,No,C019,15671,192,113,,,,,,,,,,,,,
Field Notes,http://www.ur-online.org/media_item/194531/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F50,http://www.ur-online.org/media_item/189412/,,,F50,,B08,,"TC. mould_d. Red clay 
nude Fem. suckl_g, infant.
Neckl. Hair falls heavy on sh. 
Broken off at waist.",18302,Dq.,55 mm,Nude nurse & child,Yes,No,C020,,2230,,,,,,,,,,,,,,
F53,http://www.ur-online.org/media_item/189924/,,,F53,,B08,,,6767,,,,No,No,C010,16270 C,,126,,,,,,,,,,,,,
F44,http://www.ur-online.org/media_item/190180/,,,F44,,B08,,"Mould_d Reddish
Fem. fig. full face. seat_d on a throne (broken) - hands to breasts - Drap_d Turret_d crown. Heavy curls.",1755,Dq.,h. 55.,Seat_d - Clasp_d - Kaunak - Turrett,No,No,C019,,,,,,,,,,,,,,,,
F00,http://www.ur-online.org/media_item/191204/,,,F00,,B08,,,,,,,No,No,C050,,,,,,,,,,,,,,,,
F04,http://www.ur-online.org/media_item/191460/,,,F04,,B08,,"Missing turban clay or bitumen added
No traces of locks on shoulders
Broken at waist
Surface damaged.",,,,,Yes,No,C009A,,,,,,,,,,,,,,,,
F12,http://www.ur-online.org/media_item/192740/,,,F12,,B08,,,7555,,,,Yes,No,C007,,813,,,,,,,,,,,,,,
F20,http://www.ur-online.org/media_item/192996/,,,F20,,B08,,"Fr_t of moulded plaque
War god. in r. :round head_d club
in l. curved scimitar. w lion's head ending.
usual horned mitre, Bull's ears, locks braids framing a square beard.
Robe of hide: Kaunakes-Flocks
resemble daggers of spearheads mounted on a string (coat of mail)",,,,,No,No,C020A,,,,,,,,,,,,,,,,
F28,http://www.ur-online.org/media_item/193252/,,,F28,,B08,,"2 bull. leg_d demons Fac_g e.o.
hold_g upright staffs like palm-
logs-
Heads miss_g",17134,Dq.,65x65,2 Enkidu-holding posts,No,Yes,C038,,,,,,,,,,,,,,,,
F37,http://www.ur-online.org/media_item/193508/,,,F37,,B08,,"Mould_d Fig-Lower part only. Drab-Fem. wearing skirt, walking rt. to l.",1366,Dq.,h. 68,Drap_d Fem-walk_g L,Yes,No,C020,,192,,,,,,,,,,,,,,
Field Notes,http://www.ur-online.org/media_item/194532/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F50,http://www.ur-online.org/media_item/189413/,,,F50,,B08,,"A-B. 


TC. Nude fem. stands full face suckling an infant. 

A - Ft from hands up. 

B - ""                """,18049,Dq.,52 X 35 mm,Nude nurse & infant,Yes,No,C021,,2055,,,,,,,,,,,,,,
F45,http://www.ur-online.org/media_item/189925/,,,F45,,B08,,Tc. From thighs up. Nude God_ss stand_g-High crown-body nude-short cloak or shawl over right. Nude godd.(on lion?).,18044,Dq,60x60mm.,Cloak over rt should Nude-L h extended,No,No,C004,,2054,,,,,,,,,,,,,,
F44,http://www.ur-online.org/media_item/190181/,,,F44,,B08,,"Fr_t - TC. relief
upper part. Fem. full face. Curious 
double head_d. Hair elaborat_y ringed. Cloak over shoulders, below bead collar. meeting above breasts 
Rosette on left sh.
H. clasp_d below breasts",1746,Dq.,h. 65,Dress_d - Clasp_d Rosettes,No,No,C020,,,,,,,,,,,,,,,,
F00,http://www.ur-online.org/media_item/191205/,,,F00,,B08,,,,,,,No,No,C050A,,,,,,,,,,,,,,,,
F04,http://www.ur-online.org/media_item/191461/,,,F04,,B08,,"Clay Fig. crudely hand-model_d wi dark clay made to the top of the hips only: in the flat base is a hole to attach the figure to a trunk of some other material.
The head is very small & bird - like 
the arms like wings (?under a cloak?)",18416,PG.Pit W. Sis. IV - V,ht. 55mm,"Arch - Wing like arms -
small heads - Hollow base",No,No,C010,33-35-10,2237,,,,,,,,,,,,,,
F12,http://www.ur-online.org/media_item/192741/,,,F12,,B08,,"TC. Nude. fem. stand_g, h. clasp_d below br. Heavy neckl. girdle
Hair falling on sh.
Broken below hips",18749,"PJ
loose w soil",2m below surf,Nude clasp_d,No,No,C008,,2277,,,,,,,,,,,,,,
F20,http://www.ur-online.org/media_item/192997/,,,F20,,B08,,"TC. relief
Beard_d, & horn_d god-
Broken off at chest",16469,Dq.,,Armed god,No,No,C021,,1856,,,,,,,,,,,,,,
F28,http://www.ur-online.org/media_item/193253/,,,F28,,B08,,"Fr. plaque.
2 male clad in short tunics
stand_g on either side. of entrance
to shrine:-Each grasps the ribbed door post in ones hand.
Top portion miss_g",7676,Dq.,w.65,Guardians & door posts,No,Yes,C039,,,,,,,,,,,,,,,,
F37,http://www.ur-online.org/media_item/193509/,,,F37,,B08,,"Bearded god w. Turban, hands clasped seated. The little moulded fig. has been stuck when moist on a hand moulded chair w. 4 short feet and a high back. The turban has a double twist.",1377,Dq.,74x35,,Yes,No,C021,15647,,85,,,,,,,,,,,,,
F50,http://www.ur-online.org/media_item/189414/,,,F50,,B08,,"TC. relief. Woman suckling child. 

Child sits on l. hand, cf? is supported by r.",1218,Dq.,69 X 40 mm,Nurse,No,No,C022,31- 16 - 838,,,,,,,,,,,,,,,
F45,http://www.ur-online.org/media_item/189926/,,,F45,,B08,,Nude God_ss stand_g on lion. Type XII. I. Lion complete- only feet of god_ss left,16480,Dq,50x65.,Nude Godess on lion.,No,No,C005,,,,,,,,,,,,,,,,
F44,http://www.ur-online.org/media_item/190182/,,,F44,,B08,,"TC. relief. greenish - 
Fem. full face. stand_g, h. to breasts Triple Feather crown, bead girdle (?).
on side of fig..traces of rope. pattern cage of a veil or shrine (?) behind goddess?",1742,Dq.,120mm,Dress_d Clasped - Feather crown,No,No,C021,,,,,,,,,,,,,,,,
F00,http://www.ur-online.org/media_item/191206/,,,F00,,B08,,,,,,,No,No,C051,,,,,,,,,,,,,,,,
F04,http://www.ur-online.org/media_item/191462/,,,F04,,B08,,"TC. fig. Fr_t of painted Al'Ubaid ware
Face, arms & lower part of body missing.",17894,"Zig. NW. front
against face
of stone outer 
NW. Wall of Archaic I",,Paint_d Fig Al'Ubaid,No,No,C011,,2047,,,,,,,,,,,,,,
F12,http://www.ur-online.org/media_item/192742/,,,F12,,B08,,"Moulded plaque
Broken at feet",6692,Dq.,108x40mm,"Nude, standing clasped, bejewelled",Yes,No,C009,16254,,11,,,,,,,,,,,,,
F20,http://www.ur-online.org/media_item/192998/,,,F20,,B08,,"TC. Beard_d god Full Face-
Fr. Breast up.",18007,Dq.,80x60mm,Armed god.,Yes,No,C022,32-40-18,2049,,,,,,,,,,,,,,
F28,http://www.ur-online.org/media_item/193254/,,,F28,,B08,,"Plaque. Fr_t
Warriors on either side of doorway
of shrine- Lances stand_g upright
from ground-Above cresc. moon.
geese, fish.",7140B.,Dq.,,"Shrine-2 [drawing] keepers
birds & fish",No,Yes,C040,,,,,,,,,,,,,,,,
F37,http://www.ur-online.org/media_item/193510/,,,F37,,B08,,"Beard_d male cloth_d Part of Face, beard, & legs broken away.",3357,K.P,,Man-robe-belt-clasp_d,No,Yes,C022,,,,,,,,,,,,,,,,
10510,http://www.ur-online.org/media_item/183527/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F50,http://www.ur-online.org/media_item/189415/,,,F50,,B08,,"A-B.

T.C. Nude fem. stands full face suckling an infant. 

A - Ft from hands up. 

B - ""                  """,18049,Dq.,52 X 35 mm,Nude nurse & infant,Yes,No,C023,,2055,,,,,,,,,,,,,,
F44,http://www.ur-online.org/media_item/190183/,,,F44,,B08,,"[= u.1012] [59 circled]
Moulded plaque. Broken midst
Seated ? goddess. w. turreted tiara - and holding ampullae in both hands - or bunches of dates? - Masses of hair almost hiding face & ears, nose, pellet eyes, no mouth. Kaunakes robe. covering arms - sleeves 3 st. necklace - 3. rosette flowers on either side )((two on shoulders) on back of chair",1013,Dq.,71x70mm,,No,No,C022,15188,,,,,,,,,,,,,,,
F00,http://www.ur-online.org/media_item/191207/,,,F00,,B08,,,,,,,No,No,C051A,,,,,,,,,,,,,,,,
F04,http://www.ur-online.org/media_item/191463/,,,F04,,B08,,"Fr_t Fem. statuette - Arms & head broken. Division of legs (or edge of garment) is an incised line in front (none at the back)
Across the breast a large pectoral ? [drawing]
(or formal beard) or angle of shawl covering the left shoulder.",14435,"PG
c.7m in
rubbish strata",44x11 (&19)mm.,,No,Yes,C012,31-16-740,,,,,,,,,,,,,,,
F12,http://www.ur-online.org/media_item/192743/,,,F12,,B08,,"Remarkable beaded belt, and apron like triangular piece over pubes
Lunate earrings, below locks of curled hair, flat above, tied w a band across the forehead.
Dog necklace, Necklaces - Pectoral - Bangles. 
Slim type. Small breasts - Large eyes almost pellet type. Strong nose & chin.",,,,,No,No,C009A,,,,,,,,,,,,,,,,
F20,http://www.ur-online.org/media_item/192999/,,,F20,,B08,,"Head of beard_d male- w. animal
ears. bearing a mace",2979,Dq.,,Armed god,No,Yes,C023,,,,,,,,,,,,,,,,
F29,http://www.ur-online.org/media_item/193255/,,,F29,,B08,,"Couch- Bed
Square stool
Round Tables",,,,,No,No,C000,,,29,,,,,,,,,,,,,
F37,http://www.ur-online.org/media_item/193511/,,,F37,,B08,,Stand_g male drap_d full face only from hands down.,16977,AH Top Soil,90,Drap_d male-clasp_d,No,Yes,C023,,,,,,,,,,,,,,,,
Field Notes,http://www.ur-online.org/media_item/194535/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10511,http://www.ur-online.org/media_item/183528/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F50,http://www.ur-online.org/media_item/189416/,,,F50,,B08,,"Baby's head on shoulder?

cp. 6898

From Rubbish, beneath. Neo - Bab. part Nebuabadan Temple. 

Nude fem. fig. - Wig - Supports baby at breast, 3 necklaces",15733,CL.W,100 mm,,Yes,No,C024,,1552,,,,,,,,,,,,,,
F45,http://www.ur-online.org/media_item/189928/,,,F45,,B08,,"TC. nude fem. full face hands raised on either side of her head. holds weapons(?)-
Wings behind body Broken at knees(birdslegs?&claws?)(standing on lion?)
Cf. TC. in Br. Mus. Ill_d Lond Neovo June 13-1936 p.1047
cf. 18852. Ph. 2284 seated Kaunak. Feet on lion. 
[backside] CF. Nippur TC. CAt. n.p 228 wings and eagle Feet.
CF. uv. bronze",18773,P.J. 2.5/3m below surf,80x60mm,"Nude-Goddess: Kauna Kes thrown back-arms extend holding clubs:scales. 
Standing on lion?",No,Yes,C001,,2276,,,,,,,,,,,,,,
F44,http://www.ur-online.org/media_item/190184/,,,F44,,B08,,"Mould_d in rectang_r frame (shrine?)
Fem. w. turret_d headdr. Heavy cloak w. big rosettes on sh. Flounc_d skirt in each hand a bottle 4 large rosettes in tiers. above sh.
Features pinched, not recogosable 
Red-clay.",1012,Dq.,100,Fem - Turret head-dress 2 - bottles,No,No,C023,,,,,,,,,,,,,,,,
F00,http://www.ur-online.org/media_item/191208/,,,F00,,B08,,,,,,,No,No,C052,,,,,,,,,,,,,,,,
F04,http://www.ur-online.org/media_item/191464/,,,F04,,B08,,"TC. fig. Fem. legs missing - head strang [drawing]
bird - like.",16263,"BC.
Ruins of Larsa houses
above building.",,Arch. Fem - N [N is circled],No,Yes,C013,31-43-368,,,,,,,,,,,,,,,
F12,http://www.ur-online.org/media_item/192744/,,,F12,,B08,,"TC. Nude fem. Neckl. Girdle. Hands clasp_d below breasts.
A- Broken
BC- Complete
D- Smaller 
[Photo covers part of transcription]",18038,Dq.,"A. 90x40mm
B.C. 90x30mm",Nude clasp_d,Yes,No,C010,,"2053
A.B.C.D.",,,,,,,,,,,,,,
F20,http://www.ur-online.org/media_item/193000/,,,F20,,B08,,"[104 circled top of note]
Fr_t
moulded
plaque
war god carrying round headed club (r) and straight adze(:y1.)- (double shaft)
garment made of belt of ropes garnished with daggers.
Long beard & nose-Round eyes-Long curls over shoulders-(Mitre:-lp. of horns?)",1785,Dq.,78x45mm.,,No,No,C024,15649,,,,,,,,,,,,,,,
F29,http://www.ur-online.org/media_item/193256/,,,F29,,B08,,Fr_t. TC. plaque- Model of decorative panelling (?),15754,Dq.,,Back of chair,No,No,C001,,1550,,,,,,,,,,,,,,
F37,http://www.ur-online.org/media_item/193512/,,,F37,,B08,,Beard_d man. Long straight dress w. fring_d skirt.,17146,AH top lev.,120,Fring_d man-clasp_d?,No,No,C024,,,,,,,,,,,,,,,,
Field Notes,http://www.ur-online.org/media_item/194536/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10512,http://www.ur-online.org/media_item/183529/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F50,http://www.ur-online.org/media_item/189417/,,,F50,,B08,,"TC. relief. Woman suckling child. Child sits on l. hand, cf? is supported by r.",1218,Dq.,69 X 40 mm,Nurse,No,No,C025,31-16-838,,,,,,,,,,,,,,,
F44,http://www.ur-online.org/media_item/190185/,,,F44,,B08,,TC. relief. Seated goddess. Full Face h. clasp_d below breasts - Long dress w pleated flounces and a turreted crown complete. except feet,17172,Dq.,110mm,"Gods:
Kaunak - Clasp_d - Turret 
[additional 2 markings?]",No,No,C024,31-43-414,1894,,,,,,,,,,,,,,
F00,http://www.ur-online.org/media_item/191209/,,,F00,,B08,,,,,,,No,No,C052A,,,,,,,,,,,,,,,,
F04,http://www.ur-online.org/media_item/191465/,,,F04,,B08,,"Woman nursing chlld.
Rough Model_g.
Drab.",1175,Dq.,95,Nurse - H_d Model_d,No,Yes,C014,,,,,,,,,,,,,,,,
F12,http://www.ur-online.org/media_item/192745/,,,F12,,B08,,,,,,,No,No,C010A,,,,,,,,,,,,,,,,
F20,http://www.ur-online.org/media_item/193001/,,,F20,,B08,,[104 circled top of note],1785,,,,Yes,No,C025,15649,,,,,,,,,,,,,,,
F29,http://www.ur-online.org/media_item/193257/,,,F29,,B08,,TC. Bedstead. 4 legs. Same type as U. 16346 but more closely strung.,16347,"A.H.
House 3 Room 1",175x65x25mm,Bed,No,No,C002,31-43-361,1797,,,,,,,,,,,,,,
F37,http://www.ur-online.org/media_item/193513/,,,F37,,B08,,"Mould_d relief-Fr_t upper part, drap_d beard_d man.",12757,,,Drap_d clasp_d man,No,Yes,C025,,,,,,,,,,,,,,,,
10513,http://www.ur-online.org/media_item/183530/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F50,http://www.ur-online.org/media_item/189418/,,,F50,,B08,,"Nude fem. suckling child 

Drab - Legs miss_g",2551,Dq.,,Nude nurse,No,Yes,C026,,,,,,,,,,,,,,,,
F45,http://www.ur-online.org/media_item/189930/,,,F45,,B08,,TC relief: Nude Ishtar stan_g upon-lion.,2865,Dq,,"H_d extended 
Nude-Ishtar on lion",Yes,No,C002,,422,,,,,,,,,,,,,,
F44,http://www.ur-online.org/media_item/190186/,,,F44,,B08,,Fem. in flounc)d dress & mitre scat_d w h. clasp_d.,3294,Ur surf,105x58,Seat_d - clasp_d Kaunak - Feathers,No,Yes,C025,,,,,,,,,,,,,,,,
F00,http://www.ur-online.org/media_item/191210/,,,F00,,B08,,,,,,,No,No,C053,,,,,,,,,,,,,,,,
F04,http://www.ur-online.org/media_item/191466/,,,F04,,B08,,"Primitive fem. arms outstretch_d
Buttocks pronounc_d. Snowm. tech.",2657,Dq.,,Arch - Fem - Nude-,No,Yes,C015,,,,,,,,,,,,,,,,
F12,http://www.ur-online.org/media_item/192746/,,,F12,,B08,,"TC. fig. Nude fem. standing full face hands clasped. Hair elaborat_y dressed
Big earrings & necklaces - from knee up
Idem
31-16-847",18052B,Dq.,90x35mm,Nude clasp_d - Heavy neckl & belt,No,No,C011,32-40-12,2055,,,,,,,,,,,,,,
F20,http://www.ur-online.org/media_item/193002/,,,F20,,B08,,xxxm 4/1936,,,,,No,No,C025A,,,,,,,,,,,,,,,,
F29,http://www.ur-online.org/media_item/193258/,,,F29,,B08,,"TC. bed. 4 legs- 
Crisscross pattern, showing stringing of bed.",16346,"A.H. House 3
Room 1",120x75x50mm,[Category covered by photo],Yes,No,C003,,1797,,,,,,,,,,,,,,
F37,http://www.ur-online.org/media_item/193514/,,,F37,,B08,,Fr_t  Man w. sq. beard flat cap & sleeve hang_g from l. arm. Head & body only.,1323,Dq.,h. 48,Man-drap_d,No,No,C026,,,,,,,,,,,,,,,,
13220,http://www.ur-online.org/media_item/186347/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F45,http://www.ur-online.org/media_item/189931/,,,F45,,B08,,Tc. plaque-Nude fem. standing on lion left arm raised.,6169; 2865,Dq.,80x45mm,Nude on lion-H_d extend,No,No,C003,,708,,,,,,,,,,,,,,
F44,http://www.ur-online.org/media_item/190187/,,,F44,,B08,,"TC. Fem. Full face. h. clasp_d Rich embroid_d garm_t - Hair elaborate w. 2 feather_d (?) towers. & crimp_d waves below
Broken at waist.",18303,Dq.,77x52mm,"Dress_d - clasp_d God_ss ?
rich headdress
stars & [drawing?]",No,Yes,C026,,,,,,,,,,,,,,,,
F00,http://www.ur-online.org/media_item/191211/,,,F00,,B08,,,,,,,No,No,C053A,,,,,,,,,,,,,,,,
F04,http://www.ur-online.org/media_item/191467/,,,F04,,B08,,TC. Fig. Very crude archaic work. representing human beings.,12500B,PG. low - down in pave area,,Archaic crude - Human,No,No,C016,31-17-324,,,,,,,,,,,,,,,
F12,http://www.ur-online.org/media_item/192747/,,,F12,,B08,,"TC. fig. 
Votaress w. clasped hands, adorn_d w. beads",2988,Dq.,,Nude clasp- Heavy neckl,Yes,No,C012,,422,[203 crossed out],,,,,,,,,,,,,
F20,http://www.ur-online.org/media_item/193003/,,,F20,,B08,,"[105 circled top of note]
Fr_t
moulded
plaque
War god: Horned mitre. Bull's ears.
Braids-squarebeard-
His mitred is covered by more p. of horns
forming canopy-from which streamers
descend to his arms-These may be","u..
(Dupl. u. 16979.Ph. 1857)",,76x50mm,,No,No,C026,17207,1857,,,,,,,,,,,,,,
F29,http://www.ur-online.org/media_item/193259/,,,F29,,B08,,,..,,110x62x32mm,,No,No,C004,CBS. 16251,,194,,,,,,,,,,,,,
F37,http://www.ur-online.org/media_item/193515/,,,F37,,B08,,"Fr_t  Male w. long beard, low head dr Head & body only.",1324,Dq.,h. 60,Man-Votary,No,No,C027,,,,,,,,,,,,,,,,
Field Notes,http://www.ur-online.org/media_item/194539/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
